id,name,html_description,audio_preview_url,release_date,duration_ms,external_urls,ep_no,ep_title,description_clean,question_time,ep_title_clean,title_description_clean
222QXjsbaVQkyxoM4fNly6,"116. Question Time: Corbyn and Cummings, Cool Britannia, and Ofsted","<p>What&#39;s the story about Cummings and Corbyn on the podcast? Should GB News be considered a news channel? How did Britpop and Cool Britannia affect the 1997 election result? Tune in to today&#39;s Question Time pod to hear all these answered and more.</p><p><br /></p><p>Sign up to the free TRIP weekly newsletter:</p><p><a href=""https://bit.ly/3zhYAIl"" rel=""nofollow"">bit.ly/3zhYAIl</a></p><p><br /></p><p>LEADING:</p><p>Follow <a href=""https://pod.link/1665265193"" rel=""nofollow"">this link</a> to hear our episode with Gary Lineker: <a href=""https://open.acast.com/shows/620cc95e2641e200137b94d8/episodes/pod.link/1665265193"" rel=""nofollow"">pod.link/1665265193</a></p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/2rHTnq8PRo65rQBINP0wvd/clip_0_60000.mp3,2023-03-30,1680352,https://open.spotify.com/episode/222QXjsbaVQkyxoM4fNly6,116.0,"Question Time: Corbyn and Cummings, Cool Britannia, and Ofsted",What&#39;s the story about Cummings and Corbyn on the podcast? Should GB News be considered a news channel? How did Britpop and Cool Britannia affect the 1997 election result? Tune in to today&#39;s Question Time pod to hear all these answered and more.,yes,"Corbyn and Cummings, Cool Britannia, and Ofsted","Corbyn and Cummings, Cool Britannia, and Ofsted What&#39;s the story about Cummings and Corbyn on the podcast? Should GB News be considered a news channel? How did Britpop and Cool Britannia affect the 1997 election result? Tune in to today&#39;s Question Time pod to hear all these answered and more."
7MD2do37jdiUWJxFNeXaxD,"115. France on fire, fake Korean cash, and a new Scottish nationalism","<p>Would Labour ever endorse Scottish independence? Why is France on fire? And how did Matt Hancock and Kwasi Kwarteng end up talking to a fake Korean consultancy firm?</p><p><br /></p><p>Sign up to the free TRIP weekly newsletter:</p><p><a href=""https://bit.ly/3zhYAIl"" rel=""nofollow"">bit.ly/3zhYAIl</a></p><p><br /></p><p>LEADING:</p><p>Follow <a href=""https://pod.link/1665265193"" rel=""nofollow"">this link</a> to hear our episode with Gary Lineker: <a href=""https://open.acast.com/shows/620cc95e2641e200137b94d8/episodes/pod.link/1665265193"" rel=""nofollow"">pod.link/1665265193</a></p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/5PxmlnQknJT5SXv4zG3vps/clip_0_60000.mp3,2023-03-29,3000189,https://open.spotify.com/episode/7MD2do37jdiUWJxFNeXaxD,115.0,"France on fire, fake Korean cash, and a new Scottish nationalism",Would Labour ever endorse Scottish independence? Why is France on fire? And how did Matt Hancock and Kwasi Kwarteng end up talking to a fake Korean consultancy firm?,no,"France on fire, fake Korean cash, and a new Scottish nationalism","France on fire, fake Korean cash, and a new Scottish nationalism Would Labour ever endorse Scottish independence? Why is France on fire? And how did Matt Hancock and Kwasi Kwarteng end up talking to a fake Korean consultancy firm?"
6XmXoM4T8tTYsVNelj2X8y,"114. Question Time: Banks in crisis, Imran Khan, and Blair on The Simpsons","<p>Could Labour inherit a junior doctor problem? What can be done about the rising costs of childcare? And what do Rory and Alastair really see in each other? Rory and Alastair answer all these questions and more in this week’s Question Time.</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/0lLGkTTeXwrDuo7yXM3pZY/clip_0_60000.mp3,2023-03-23,1971252,https://open.spotify.com/episode/6XmXoM4T8tTYsVNelj2X8y,114.0,"Question Time: Banks in crisis, Imran Khan, and Blair on The Simpsons",Could Labour inherit a junior doctor problem? What can be done about the rising costs of childcare? And what do Rory and Alastair really see in each other? Rory and Alastair answer all these questions and more in this week’s Question Time.,yes,"Banks in crisis, Imran Khan, and Blair on The Simpsons","Banks in crisis, Imran Khan, and Blair on The Simpsons Could Labour inherit a junior doctor problem? What can be done about the rising costs of childcare? And what do Rory and Alastair really see in each other? Rory and Alastair answer all these questions and more in this week’s Question Time."
1uX19xA9pAktYhKWZk6GAg,"113. Iraq: the fallout, Scotland at a crossroads, and ‘sneaky beakies’","<p>In a week where we&#39;ve had bank bailouts and a meeting where Vladimir Putin and Xi Jinping hinted at a dangerous anti-western alliance, is there much to feel positive about? Join Rory and Alastair as they cover these topics, as well as Benjamin Netanyahu’s attempted overhaul of the judicial system in Israel and Rory’s recent visit to Turkey.</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/10T0hrzZNjQm114VPjhG5d/clip_0_60000.mp3,2023-03-22,3300806,https://open.spotify.com/episode/1uX19xA9pAktYhKWZk6GAg,113.0,"Iraq: the fallout, Scotland at a crossroads, and ‘sneaky beakies’","In a week where we&#39;ve had bank bailouts and a meeting where Vladimir Putin and Xi Jinping hinted at a dangerous anti-western alliance, is there much to feel positive about? Join Rory and Alastair as they cover these topics, as well as Benjamin Netanyahu’s attempted overhaul of the judicial system in Israel and Rory’s recent visit to Turkey.",no,"Iraq: the fallout, Scotland at a crossroads, and ‘sneaky beakies’","Iraq: the fallout, Scotland at a crossroads, and ‘sneaky beakies’ In a week where we&#39;ve had bank bailouts and a meeting where Vladimir Putin and Xi Jinping hinted at a dangerous anti-western alliance, is there much to feel positive about? Join Rory and Alastair as they cover these topics, as well as Benjamin Netanyahu’s attempted overhaul of the judicial system in Israel and Rory’s recent visit to Turkey."
1UZcS0avdiIrhxLFFhbsPq,112. Iraq: The Legacy,"<p>It&#39;s 20 years since the invasion of Iraq - but what is its legacy?</p><p><br /></p><p>Tony Blair said to Parliament in March 2003 that what happened in Iraq would ‘determine the pattern of international politics for the next generation’.</p><p><br /></p><p>Join Alastair and Rory as they discuss the implications of the Iraq invasion and whether Blair’s speech did prove to be true...</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/6kYXhVL6gwhtRDjD04YoU4/clip_0_60000.mp3,2023-03-16,3153867,https://open.spotify.com/episode/1UZcS0avdiIrhxLFFhbsPq,112.0,Iraq: The Legacy,It&#39;s 20 years since the invasion of Iraq - but what is its legacy?,no,Iraq: The Legacy,Iraq: The Legacy It&#39;s 20 years since the invasion of Iraq - but what is its legacy?
4e8nDXZO3cERgr0RZLprNy,111. The Iraq War,"<p>20 years on from the invasion of Iraq, Rory speaks to Alastair about the build up, aftermath, and legacy of the event.</p><p><br /></p><p>The second episode in this series, &#39;Iraq: The Legacy&#39;, will be released tomorrow.</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/2C0Mh8rJOdcTF1ksiy7fhM/clip_0_60000.mp3,2023-03-15,3275911,https://open.spotify.com/episode/4e8nDXZO3cERgr0RZLprNy,111.0,The Iraq War,"20 years on from the invasion of Iraq, Rory speaks to Alastair about the build up, aftermath, and legacy of the event.",no,The Iraq War,"The Iraq War 20 years on from the invasion of Iraq, Rory speaks to Alastair about the build up, aftermath, and legacy of the event."
0tubl2hSgaf27NU3KfH7WG,"110. Gary Lineker, BBC in crisis, and small boats","<p>After an extraordinary and bizarre week where a tweet from Gary Lineker led to a crisis at the national broadcaster, Rory and Alastair try to make sense of the BBC’s handling of the situation, question its governance structure, and explain why the government’s refugee policy is flawed. Editor&#39;s note: Gary Lineker is the co-owner of Goalhanger Podcasts.</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/6q7eLAJxq1WmccjvSfZsRo/clip_0_60000.mp3,2023-03-11,2673606,https://open.spotify.com/episode/0tubl2hSgaf27NU3KfH7WG,110.0,"Gary Lineker, BBC in crisis, and small boats","After an extraordinary and bizarre week where a tweet from Gary Lineker led to a crisis at the national broadcaster, Rory and Alastair try to make sense of the BBC’s handling of the situation, question its governance structure, and explain why the government’s refugee policy is flawed. Editor&#39;s note: Gary Lineker is the co-owner of Goalhanger Podcasts. Learn more about your ad choices. Visit podcastchoices.com/adchoices",no,"Gary Lineker, BBC in crisis, and small boats","Gary Lineker, BBC in crisis, and small boats After an extraordinary and bizarre week where a tweet from Gary Lineker led to a crisis at the national broadcaster, Rory and Alastair try to make sense of the BBC’s handling of the situation, question its governance structure, and explain why the government’s refugee policy is flawed. Editor&#39;s note: Gary Lineker is the co-owner of Goalhanger Podcasts. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7vO4wn4a4ojbNtJ340fqET,"109. Question Time: Powerful speeches, population control and Isabel Oakeshott","<p>What is the best speech Rory and Alastair have ever heard? Why is the cabinet so big? Would you rather trust Isabel Oakeshott or Xi Jinping with your phone? Rory and Alastair answer all these questions and more in this week&#39;s Question Time.</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/0CZJGrhkr7OsCqTpdvPC9d/clip_0_60000.mp3,2023-03-09,1681345,https://open.spotify.com/episode/7vO4wn4a4ojbNtJ340fqET,109.0,"Question Time: Powerful speeches, population control and Isabel Oakeshott",What is the best speech Rory and Alastair have ever heard? Why is the cabinet so big? Would you rather trust Isabel Oakeshott or Xi Jinping with your phone? Rory and Alastair answer all these questions and more in this week&#39;s Question Time.,yes,"Powerful speeches, population control and Isabel Oakeshott","Powerful speeches, population control and Isabel Oakeshott What is the best speech Rory and Alastair have ever heard? Why is the cabinet so big? Would you rather trust Isabel Oakeshott or Xi Jinping with your phone? Rory and Alastair answer all these questions and more in this week&#39;s Question Time."
0KwkuT4AZfABcKEvlZEkwv,108. Hancock’s humiliation and the end for Johnson,"<p>More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer&#39;s new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/7Lzg82B2pGgSkuPINDAKta/clip_0_60000.mp3,2023-03-08,3189812,https://open.spotify.com/episode/0KwkuT4AZfABcKEvlZEkwv,108.0,Hancock’s humiliation and the end for Johnson,"More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer&#39;s new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",no,Hancock’s humiliation and the end for Johnson,"Hancock’s humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer&#39;s new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship."
2xWlFke4c6eCiSMD8XgfiS,"107. Question Time: Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson's NATO ambitions...","<p>Is there any point in writing to your MP? What are the benefits of UBI? Why do we say &#39;Mrs&#39; Thatcher, but not &#39;Mr&#39; Suank?</p><p><br /></p><p>Listen to hear all these questions answered, plus Rory and Alastair&#39;s cultural recommendations for the week, their thoughts on the chances of Boris Johnson becoming the next NATO Secretary General, and what to do if you&#39;re losing a loved one to conspiracy theories...</p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/0ylODHDI6aZQ9V36Fre8im/clip_0_60000.mp3,2023-03-02,1882331,https://open.spotify.com/episode/2xWlFke4c6eCiSMD8XgfiS,107.0,"Question Time: Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson's NATO ambitions...","Is there any point in writing to your MP? What are the benefits of UBI? Why do we say &#39;Mrs&#39; Thatcher, but not &#39;Mr&#39; Suank?",yes,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson's NATO ambitions...","Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson's NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say &#39;Mrs&#39; Thatcher, but not &#39;Mr&#39; Suank?"
3bVuNK5o00dXawkC6fNzao,"106. Sunak’s Windsor win, Labour’s path to victory, and Beijing’s view of Moscow","<p>Has Rishi Sunak pulled off the biggest victory of his premiership? How does China view the Russian invasion of Ukraine? And what does Alastair make of Keir Starmer’s big policy &#39;missions&#39;?</p><p><br /></p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/00rclsXSAqhuhhXQrCa0iA/clip_0_60000.mp3,2023-03-01,2993737,https://open.spotify.com/episode/3bVuNK5o00dXawkC6fNzao,106.0,"Sunak’s Windsor win, Labour’s path to victory, and Beijing’s view of Moscow",Has Rishi Sunak pulled off the biggest victory of his premiership? How does China view the Russian invasion of Ukraine? And what does Alastair make of Keir Starmer’s big policy &#39;missions&#39;?,no,"Sunak’s Windsor win, Labour’s path to victory, and Beijing’s view of Moscow","Sunak’s Windsor win, Labour’s path to victory, and Beijing’s view of Moscow Has Rishi Sunak pulled off the biggest victory of his premiership? How does China view the Russian invasion of Ukraine? And what does Alastair make of Keir Starmer’s big policy &#39;missions&#39;?"
1t7tcxAK8V5ZvVGz3Del72,"105. Question Time: Foreign ownership in football, the BBC vs. Modi, and conspiracy theories","<p>What should we make of the Qatari bid to buy Manchester United? Why is Modi&#39;s government raiding the BBC offices in India? And why did Rory&#39;s appearance at the Bilderberg Meeting lead to claims he was part of a global lizard conspiracy?</p><p><br /></p><p><br /></p><p>TRIP Plus:</p><p>Become a member of <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">The Rest Is Politics Plus</a> to support the podcast, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to <a href=""https://therestispolitics.supportingcast.fm/"" rel=""nofollow"">therestispolitics.com</a> to sign up.</p><p><br /></p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producers: Dom Johnson &#43; Nicole Maslen</p><p><br /></p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/7fTFwolSRWInUCibDEvPmu/clip_0_60000.mp3,2023-02-23,2177541,https://open.spotify.com/episode/1t7tcxAK8V5ZvVGz3Del72,105.0,"Question Time: Foreign ownership in football, the BBC vs. Modi, and conspiracy theories",What should we make of the Qatari bid to buy Manchester United? Why is Modi&#39;s government raiding the BBC offices in India? And why did Rory&#39;s appearance at the Bilderberg Meeting lead to claims he was part of a global lizard conspiracy?,yes,"Foreign ownership in football, the BBC vs. Modi, and conspiracy theories","Foreign ownership in football, the BBC vs. Modi, and conspiracy theories What should we make of the Qatari bid to buy Manchester United? Why is Modi&#39;s government raiding the BBC offices in India? And why did Rory&#39;s appearance at the Bilderberg Meeting lead to claims he was part of a global lizard conspiracy?"
